transaction_id,timestamp,transaction_date,amount,merchant_category,transaction_type,city,country,channel,device_type,is_international,failed_attempts,is_fraud,hour,day_of_week,month,is_night,anomaly_flag,anomaly_score
TXN100713,2026-03-27 06:12:17,2026-03-27,2073.88,Electronics,Online,Bengaluru,India,Digital,Windows,0,2,0,6,Friday,2026-03,0,0,-0.006587801931120851
TXN100714,2026-02-28 05:44:26,2026-02-28,831.82,Healthcare,Mobile Wallet,Bengaluru,India,Mobile,Android,0,0,0,5,Saturday,2026-02,1,0,-0.20491107289740268
TXN100715,2026-01-27 00:19:21,2026-01-27,830.64,Utilities,ATM,Bengaluru,India,ATM,Android,0,0,0,0,Tuesday,2026-01,1,0,-0.20496275057506586
TXN100716,2026-06-26 10:45:51,2026-06-26,1763.94,Food & Dining,Mobile Wallet,Hyderabad,India,Mobile,Windows,0,0,1,10,Friday,2026-06,0,0,-0.2536019259184483
TXN100717,2026-06-10 22:47:43,2026-06-10,682.22,Entertainment,POS,Delhi,India,In-Store,Android,0,1,0,22,Wednesday,2026-06,0,0,-0.18228008707655613
TXN100718,2026-04-08 04:05:58,2026-04-08,2173.93,Food & Dining,POS,Chennai,India,In-Store,Android,0,1,0,4,Wednesday,2026-04,1,0,-0.09931671000230413
TXN100719,2026-04-15 18:16:20,2026-04-15,647.3,Online Services,Mobile Wallet,Bengaluru,India,Mobile,iOS,0,0,0,18,Wednesday,2026-04,0,0,-0.24457876720014216
TXN100720,2026-04-09 00:52:58,2026-04-09,3792.99,Food & Dining,ATM,Lucknow,India,ATM,iOS,0,0,0,0,Thursday,2026-04,1,0,-0.12466286846900787
TXN100721,2026-05-09 08:50:31,2026-05-09,1323.74,Online Services,Mobile Wallet,Chennai,India,Mobile,Android,0,0,0,8,Saturday,2026-05,0,0,-0.25918637976872205
TXN100722,2026-05-29 00:36:16,2026-05-29,228.67,Utilities,Mobile Wallet,Kolkata,India,Mobile,Android,0,0,0,0,Friday,2026-05,1,0,-0.06626790743374844
TXN100723,2026-02-24 09:20:54,2026-02-24,1830.51,Fashion,Bank Transfer,Jaipur,India,Digital,Android,0,0,0,9,Tuesday,2026-02,0,0,-0.25101131162927937
TXN100724,2026-01-06 07:23:47,2026-01-06,1344.63,Electronics,POS,Delhi,India,In-Store,MacOS,0,0,0,7,Tuesday,2026-01,0,0,-0.2588151980421104
TXN100725,2026-04-05 14:35:50,2026-04-05,1617.96,Fashion,Online,Jaipur,India,Digital,iOS,0,1,0,14,Sunday,2026-04,0,0,-0.18006581964884905
TXN100726,2026-05-13 12:28:30,2026-05-13,6644.28,Utilities,Online,Lucknow,India,Digital,iOS,0,1,0,12,Wednesday,2026-05,0,0,-0.04349053736164965
TXN100727,2026-04-12 16:10:51,2026-04-12,889.78,Electronics,Online,Pune,India,Digital,Android,0,1,0,16,Sunday,2026-04,0,0,-0.18661177332226186
TXN100728,2026-01-03 09:50:22,2026-01-03,316.72,Food & Dining,Online,Pune,India,Digital,iOS,0,0,0,9,Saturday,2026-01,0,0,-0.18248249100456293
TXN100729,2026-06-30 03:19:44,2026-06-30,3023.08,Utilities,Online,Bengaluru,India,Digital,iOS,0,0,0,3,Tuesday,2026-06,1,0,-0.1601900376732287
TXN100730,2026-01-23 17:03:06,2026-01-23,264.11,Fashion,POS,Lucknow,India,In-Store,Android,0,1,1,17,Friday,2026-01,0,0,-0.07486392028298017
TXN100731,2026-02-22 23:08:11,2026-02-22,603.58,Entertainment,POS,Jaipur,India,In-Store,iOS,0,0,0,23,Sunday,2026-02,1,0,-0.1940163562024751
TXN100732,2026-06-14 01:58:55,2026-06-14,1134.19,Travel,POS,Hyderabad,India,In-Store,Android,0,1,0,1,Sunday,2026-06,1,0,-0.11596961987015098
TXN100733,2026-03-24 00:05:20,2026-03-24,534.32,Grocery,Online,Chennai,India,Digital,Windows,0,1,0,0,Tuesday,2026-03,1,0,-0.07734757300723205
TXN100734,2026-05-25 06:01:24,2026-05-25,4822.86,Utilities,Online,Bengaluru,India,Digital,MacOS,0,0,0,6,Monday,2026-05,0,0,-0.14619742249014367
TXN100735,2026-03-26 15:31:53,2026-03-26,983.74,Grocery,Bank Transfer,Chennai,India,Digital,Android,0,0,0,15,Thursday,2026-03,0,0,-0.25522333882972914
TXN100736,2026-03-19 06:04:49,2026-03-19,3746.8,Travel,POS,Ahmedabad,India,In-Store,iOS,0,0,0,6,Thursday,2026-03,0,0,-0.19269068822442037
TXN100737,2026-04-20 13:34:59,2026-04-20,158.0,Online Services,POS,Ahmedabad,India,In-Store,Windows,0,0,0,13,Monday,2026-04,0,0,-0.05712129715808345
TXN100738,2026-01-01 02:59:30,2026-01-01,1176.01,Fashion,ATM,Ahmedabad,India,ATM,MacOS,0,0,0,2,Thursday,2026-01,1,0,-0.21923893918639215
TXN100739,2026-02-20 10:55:21,2026-02-20,525.01,Jewelry,Bank Transfer,Pune,India,Digital,Android,0,0,0,10,Friday,2026-02,0,0,-0.2324990761813998
TXN100740,2026-06-22 23:52:42,2026-06-22,699.23,Jewelry,POS,Mumbai,India,In-Store,MacOS,0,0,0,23,Monday,2026-06,1,0,-0.20119561785845097
TXN100741,2026-01-04 11:36:17,2026-01-04,1889.51,Travel,ATM,Lucknow,India,ATM,Windows,0,0,0,11,Sunday,2026-01,0,0,-0.25202643366333594
TXN100742,2026-04-23 12:50:50,2026-04-23,1659.74,Grocery,Mobile Wallet,Pune,India,Mobile,iOS,0,0,0,12,Thursday,2026-04,0,0,-0.2535346881441446
TXN100743,2026-02-01 20:17:14,2026-02-01,1442.67,Healthcare,Mobile Wallet,Lucknow,India,Mobile,Android,0,0,0,20,Sunday,2026-02,0,0,-0.2520878829146459
TXN100744,2026-02-03 11:08:50,2026-02-03,400.92,Food & Dining,POS,Kolkata,India,In-Store,iOS,0,1,1,11,Tuesday,2026-02,0,0,-0.12713026292956386
TXN100745,2026-04-02 22:45:31,2026-04-02,2832.59,Grocery,ATM,Jaipur,India,ATM,Android,0,0,0,22,Thursday,2026-04,0,0,-0.22051818959296382
TXN100746,2026-04-05 13:42:26,2026-04-05,544.24,Healthcare,Online,Ahmedabad,India,Digital,Android,0,0,0,13,Sunday,2026-04,0,0,-0.23573384212628967
TXN100747,2026-03-13 00:42:17,2026-03-13,3324.62,Grocery,POS,Ahmedabad,India,In-Store,iOS,0,0,1,0,Friday,2026-03,1,0,-0.14487066100865376
TXN100748,2026-02-08 23:32:42,2026-02-08,1794.6,Online Services,Mobile Wallet,Kolkata,India,Mobile,iOS,0,0,0,23,Sunday,2026-02,1,0,-0.20668851389437332
TXN100749,2026-06-03 04:13:36,2026-06-03,2501.55,Electronics,POS,Delhi,India,In-Store,Android,0,0,0,4,Wednesday,2026-06,1,0,-0.18499661125404165
TXN100750,2026-06-11 23:22:29,2026-06-11,1189.62,Grocery,Mobile Wallet,Mumbai,India,Mobile,iOS,0,1,0,23,Thursday,2026-06,1,0,-0.11622015391893237
TXN100751,2026-04-28 00:50:09,2026-04-28,287.37,Electronics,POS,Delhi,India,In-Store,MacOS,0,0,0,0,Tuesday,2026-04,1,0,-0.10824068105212681
TXN100752,2026-01-03 08:08:47,2026-01-03,825.18,Jewelry,Mobile Wallet,Pune,India,Mobile,Android,0,1,0,8,Saturday,2026-01,0,0,-0.18748610273740207
TXN100753,2026-05-03 03:56:49,2026-05-03,4280.71,Healthcare,ATM,Delhi,India,ATM,iOS,0,0,0,3,Sunday,2026-05,1,0,-0.10184109166110666
TXN100754,2026-02-19 13:27:23,2026-02-19,2119.13,Utilities,Online,Lucknow,India,Digital,iOS,0,0,0,13,Thursday,2026-02,0,0,-0.24651218330679286
TXN100755,2026-01-12 04:10:29,2026-01-12,774.27,Fashion,ATM,Hyderabad,India,ATM,Android,0,0,0,4,Monday,2026-01,1,0,-0.20905846555042318
TXN100756,2026-02-23 18:46:53,2026-02-23,3111.7,Fashion,Online,Lucknow,India,Digital,Android,0,0,0,18,Monday,2026-02,0,0,-0.21280232353256973
TXN100757,2026-05-13 22:04:03,2026-05-13,1374.03,Electronics,Online,Bengaluru,India,Digital,Windows,0,0,0,22,Wednesday,2026-05,0,0,-0.2565680717377821
TXN100758,2026-02-26 15:49:57,2026-02-26,4081.63,Food & Dining,Bank Transfer,Pune,India,Digital,Android,0,0,0,15,Thursday,2026-02,0,0,-0.17967165622862824
TXN100759,2026-05-25 17:22:39,2026-05-25,1029.29,Food & Dining,Online,Ahmedabad,India,Digital,iOS,0,0,0,17,Monday,2026-05,0,0,-0.25576932937661195
TXN100760,2026-04-22 18:01:32,2026-04-22,868.29,Entertainment,Bank Transfer,Pune,India,Digital,iOS,0,1,0,18,Wednesday,2026-04,0,0,-0.184917104161749
TXN100761,2026-02-16 19:33:29,2026-02-16,2417.61,Travel,Online,Delhi,India,Digital,iOS,0,0,0,19,Monday,2026-02,0,0,-0.23897640840668277
TXN100762,2026-05-31 02:23:55,2026-05-31,1341.58,Jewelry,Online,Chennai,India,Digital,Android,0,0,0,2,Sunday,2026-05,1,0,-0.21053299410251836
TXN100763,2026-03-26 09:11:05,2026-03-26,1713.02,Electronics,Mobile Wallet,Pune,India,Mobile,iOS,0,0,0,9,Thursday,2026-03,0,0,-0.254556493571449
TXN100764,2026-05-22 09:23:03,2026-05-22,550.0,Jewelry,POS,Jaipur,India,In-Store,Android,0,0,0,9,Friday,2026-05,0,0,-0.23701543556801907
TXN100765,2026-03-07 09:29:12,2026-03-07,2798.85,Grocery,ATM,Pune,India,ATM,Windows,0,2,0,9,Saturday,2026-03,0,1,0.0015039455749591424
TXN100766,2026-03-16 16:19:01,2026-03-16,2406.26,Food & Dining,ATM,Lucknow,India,ATM,Android,0,0,0,16,Monday,2026-03,0,0,-0.23886174294092904
TXN100767,2026-06-28 14:18:22,2026-06-28,3233.25,Fashion,POS,Chennai,India,In-Store,Windows,0,1,0,14,Sunday,2026-06,0,0,-0.11852925506792356
TXN100768,2026-04-13 08:04:52,2026-04-13,369.51,Fashion,Mobile Wallet,Mumbai,India,Mobile,Windows,0,0,0,8,Monday,2026-04,0,0,-0.19793628410251768
TXN100769,2026-06-15 04:54:13,2026-06-15,432.6,Food & Dining,Bank Transfer,Lucknow,India,Digital,Android,0,0,0,4,Monday,2026-06,1,0,-0.17051790327259458
TXN100770,2026-02-07 11:14:29,2026-02-07,603.35,Fashion,POS,Chennai,India,In-Store,Windows,0,0,0,11,Saturday,2026-02,0,0,-0.24363759464996293
TXN100771,2026-02-19 16:35:54,2026-02-19,905.53,Fashion,Mobile Wallet,Chennai,India,Mobile,iOS,0,1,0,16,Thursday,2026-02,0,0,-0.18533439171730892
TXN100772,2026-04-08 08:19:38,2026-04-08,377.53,Healthcare,Online,Pune,India,Digital,Android,0,1,0,8,Wednesday,2026-04,0,0,-0.12069151944596745
TXN100773,2026-03-23 11:59:29,2026-03-23,1825.89,Healthcare,POS,Kolkata,India,In-Store,MacOS,0,1,0,11,Monday,2026-03,0,0,-0.17739748024297447
TXN100774,2026-01-30 13:24:47,2026-01-30,772.3,Online Services,Mobile Wallet,Hyderabad,India,Mobile,iOS,0,0,0,13,Friday,2026-01,0,0,-0.25419082784898483
TXN100775,2026-03-20 15:12:25,2026-03-20,2995.23,Travel,ATM,Kolkata,India,ATM,Android,0,0,0,15,Friday,2026-03,0,0,-0.21418995760630816
TXN100776,2026-04-01 01:32:23,2026-04-01,5878.94,Entertainment,Bank Transfer,Chennai,India,Digital,MacOS,0,0,0,1,Wednesday,2026-04,1,0,-0.05918203697632063
TXN100777,2026-06-28 15:39:52,2026-06-28,681.82,Food & Dining,ATM,Pune,India,ATM,Android,0,0,0,15,Sunday,2026-06,0,0,-0.24634380307801612
TXN100778,2026-02-21 05:51:07,2026-02-21,593.58,Fashion,Mobile Wallet,Hyderabad,India,Mobile,Windows,0,0,0,5,Saturday,2026-02,1,0,-0.19636547485093392
TXN100779,2026-06-15 14:10:33,2026-06-15,1993.85,Food & Dining,Mobile Wallet,Ahmedabad,India,Mobile,Android,0,0,0,14,Monday,2026-06,0,0,-0.2483632133899396
TXN100780,2026-03-20 12:34:16,2026-03-20,1185.1,Travel,Online,Jaipur,India,Digital,iOS,0,0,0,12,Friday,2026-03,0,0,-0.26000564431973977
TXN100781,2026-01-30 19:15:45,2026-01-30,1474.0,Electronics,Online,Delhi,India,Digital,Android,0,0,0,19,Friday,2026-01,0,0,-0.2538691632353677
TXN100782,2026-04-16 06:09:51,2026-04-16,3176.44,Electronics,POS,Hyderabad,India,In-Store,iOS,0,0,0,6,Thursday,2026-04,0,0,-0.21025492438245713
TXN100783,2026-02-20 20:12:22,2026-02-20,882.41,Grocery,Bank Transfer,Ahmedabad,India,Digital,iOS,0,0,0,20,Friday,2026-02,0,0,-0.2611164770882655
TXN100784,2026-03-22 08:03:12,2026-03-22,467.5,Healthcare,Online,Ahmedabad,India,Digital,Android,0,0,0,8,Sunday,2026-03,0,0,-0.23165365393307719
TXN100785,2026-05-13 22:38:51,2026-05-13,409.78,Entertainment,Online,Jaipur,India,Digital,Android,1,0,0,22,Wednesday,2026-05,0,0,-0.018686829670800598
TXN100786,2026-01-29 13:33:23,2026-01-29,951.6,Jewelry,POS,Unknown,India,In-Store,Windows,0,0,0,13,Thursday,2026-01,0,0,-0.2562644413694883
TXN100787,2026-05-12 17:37:57,2026-05-12,827.58,Healthcare,Mobile Wallet,Mumbai,India,Mobile,Android,0,0,0,17,Tuesday,2026-05,0,0,-0.25646010302245065
TXN100788,2026-05-18 03:40:10,2026-05-18,2190.55,Grocery,Bank Transfer,Jaipur,India,Digital,iOS,0,0,0,3,Monday,2026-05,1,0,-0.19159578395476606
TXN100789,2026-05-25 23:08:49,2026-05-25,3340.87,Online Services,POS,Mumbai,India,In-Store,Android,0,0,1,23,Monday,2026-05,1,0,-0.14527133242927326
TXN100790,2026-03-15 07:17:50,2026-03-15,3330.37,Online Services,Online,Bengaluru,India,Digital,Android,0,0,0,7,Sunday,2026-03,0,0,-0.20328585214158718
TXN100791,2026-01-17 17:13:28,2026-01-17,625.87,Fashion,POS,Bengaluru,India,In-Store,Windows,0,0,0,17,Saturday,2026-01,0,0,-0.24639967942140134
TXN100792,2026-03-25 01:26:37,2026-03-25,576.75,Food & Dining,Online,Jaipur,India,Digital,Windows,0,0,0,1,Wednesday,2026-03,1,0,-0.19516163118158836
TXN100793,2026-03-10 02:04:12,2026-03-10,257.05,Jewelry,Online,Mumbai,India,Digital,MacOS,0,1,0,2,Tuesday,2026-03,1,0,-0.03187690818726174
TXN100794,2026-02-03 11:31:26,2026-02-03,1099.29,Food & Dining,Mobile Wallet,Kolkata,India,Mobile,Windows,0,0,0,11,Tuesday,2026-02,0,0,-0.260532791796482
TXN100795,2026-01-06 04:07:39,2026-01-06,2225.59,Online Services,Mobile Wallet,Delhi,India,Mobile,Android,0,0,0,4,Tuesday,2026-01,1,0,-0.19162985489368534
TXN100796,2026-02-22 07:33:56,2026-02-22,623.07,Grocery,Online,Kolkata,India,Digital,Android,0,0,0,7,Sunday,2026-02,0,0,-0.24736860181726672
TXN100797,2026-05-06 08:51:39,2026-05-06,335.59,Electronics,Online,Mumbai,India,Digital,Android,0,0,0,8,Wednesday,2026-05,0,0,-0.18811154426119187
TXN100798,2026-02-12 08:54:43,2026-02-12,4957.53,Fashion,POS,Lucknow,India,In-Store,MacOS,0,1,0,8,Thursday,2026-02,0,0,-0.074097052282593
TXN100799,2026-04-25 18:48:28,2026-04-25,623.83,Food & Dining,POS,Lucknow,India,In-Store,iOS,0,0,0,18,Saturday,2026-04,0,0,-0.24736860181726672
TXN100800,2026-04-21 04:37:43,2026-04-21,1002.36,Utilities,Online,Ahmedabad,India,Digital,Android,0,1,0,4,Tuesday,2026-04,1,0,-0.11146082520673861
TXN100801,2026-05-31 05:17:33,2026-05-31,755.1,Jewelry,POS,Lucknow,India,In-Store,iOS,0,0,0,5,Sunday,2026-05,1,0,-0.20724616509919613
TXN100802,2026-03-21 03:04:45,2026-03-21,377.39,Fashion,Online,Lucknow,India,Digital,Windows,0,2,0,3,Saturday,2026-03,1,1,0.05006141670384878
TXN100803,2026-04-05 08:29:24,2026-04-05,2256.35,Grocery,Bank Transfer,Delhi,India,Digital,Android,0,0,0,8,Sunday,2026-04,0,0,-0.2428331428528518
TXN100804,2026-04-28 16:24:55,2026-04-28,270.65,Utilities,Bank Transfer,Bengaluru,India,Digital,Android,0,1,0,16,Tuesday,2026-04,0,0,-0.0793349456529241
TXN100805,2026-05-24 19:18:37,2026-05-24,2695.89,Entertainment,ATM,Ahmedabad,India,ATM,Android,0,0,0,19,Sunday,2026-05,0,0,-0.2283913104570756
TXN100806,2026-01-08 05:52:33,2026-01-08,1358.91,Electronics,POS,Bengaluru,India,In-Store,MacOS,0,0,0,5,Thursday,2026-01,1,0,-0.2106793493163947
TXN100807,2026-05-12 01:27:27,2026-05-12,884.52,Food & Dining,Mobile Wallet,Mumbai,India,Mobile,Android,0,0,0,1,Tuesday,2026-05,1,0,-0.21018811033426305
TXN100808,2026-04-14 02:55:53,2026-04-14,896.43,Healthcare,Mobile Wallet,Jaipur,India,Mobile,iOS,0,0,0,2,Tuesday,2026-04,1,0,-0.21221503126386082
TXN100809,2026-05-12 05:46:51,2026-05-12,1577.22,Utilities,Online,Ahmedabad,India,Digital,MacOS,0,1,0,5,Tuesday,2026-05,1,0,-0.1125102731392269
TXN100810,2026-01-25 01:42:15,2026-01-25,655.73,Food & Dining,Online,Hyderabad,India,Digital,Windows,0,2,0,1,Sunday,2026-01,1,1,0.03520158751253444
TXN100811,2026-04-06 01:32:53,2026-04-06,1263.2,Travel,POS,Ahmedabad,India,In-Store,Android,0,1,0,1,Monday,2026-04,1,0,-0.11540810950051228
TXN100812,2026-06-04 22:01:07,2026-06-04,538.87,Jewelry,Online,Chennai,India,Digital,Android,0,0,0,22,Thursday,2026-06,0,0,-0.23459195774295416
TXN100813,2026-04-03 01:59:49,2026-04-03,196.21,Entertainment,POS,Bengaluru,India,In-Store,Windows,0,1,0,1,Friday,2026-04,1,0,-0.006485746165380224
TXN100814,2026-06-09 22:14:37,2026-06-09,1796.49,Fashion,ATM,Mumbai,India,ATM,Android,1,0,0,22,Tuesday,2026-06,0,0,-0.042396443104618875
TXN100815,2026-06-27 12:07:26,2026-06-27,7705.83,Travel,POS,Lucknow,India,In-Store,Windows,0,0,0,12,Saturday,2026-06,0,0,-0.05885694374218131
TXN100816,2026-03-02 21:17:03,2026-03-02,1724.76,Healthcare,POS,Chennai,India,In-Store,Windows,0,0,0,21,Monday,2026-03,0,0,-0.25400697852338633
TXN100817,2026-05-02 14:54:47,2026-05-02,1055.81,Travel,POS,Pune,India,In-Store,Windows,0,0,0,14,Saturday,2026-05,0,0,-0.259707964499478
TXN100818,2026-02-20 18:58:32,2026-02-20,798.48,Electronics,Mobile Wallet,Hyderabad,India,Mobile,Android,0,0,0,18,Friday,2026-02,0,0,-0.2553227682642294
TXN100819,2026-05-27 07:39:24,2026-05-27,818.76,Food & Dining,Online,Kolkata,India,Digital,iOS,0,0,0,7,Wednesday,2026-05,0,0,-0.25663513793929876
TXN100820,2026-01-21 08:00:35,2026-01-21,798.43,Travel,ATM,Bengaluru,India,ATM,Android,0,0,0,8,Wednesday,2026-01,0,0,-0.2550136511915754
TXN100821,2026-01-05 17:06:27,2026-01-05,1285.87,Entertainment,Online,Kolkata,India,Digital,MacOS,0,0,0,17,Monday,2026-01,0,0,-0.26023466005656776
TXN100822,2026-04-02 02:08:17,2026-04-02,162.54,Grocery,Online,Mumbai,India,Digital,iOS,0,0,0,2,Thursday,2026-04,1,0,-0.014998993113271575
TXN100823,2026-06-19 22:16:05,2026-06-19,141.43,Entertainment,POS,Kolkata,India,In-Store,iOS,0,1,0,22,Friday,2026-06,0,0,-0.008156752197838402
TXN100824,2026-03-02 20:32:02,2026-03-02,1573.34,Travel,Online,Mumbai,India,Digital,Android,1,2,0,20,Monday,2026-03,0,1,0.07066505362751718
TXN100825,2026-01-22 04:44:06,2026-01-22,935.14,Grocery,Online,Mumbai,India,Digital,Windows,0,1,0,4,Thursday,2026-01,1,0,-0.10673755123414963
TXN100826,2026-05-29 16:03:43,2026-05-29,498.39,Grocery,Online,Delhi,India,Digital,Android,0,0,0,16,Friday,2026-05,0,0,-0.23377839582894894
TXN100827,2026-03-11 20:26:20,2026-03-11,487.56,Jewelry,POS,Delhi,India,In-Store,Windows,0,0,0,20,Wednesday,2026-03,0,0,-0.23286521971166696
TXN100828,2026-01-01 14:49:30,2026-01-01,701.93,Online Services,Bank Transfer,Hyderabad,India,Digital,MacOS,0,0,0,14,Thursday,2026-01,0,0,-0.24736047145067208
TXN100829,2026-05-13 02:40:15,2026-05-13,784.72,Electronics,Online,Mumbai,India,Digital,Android,0,0,0,2,Wednesday,2026-05,1,0,-0.20858383267121577
TXN100830,2026-01-12 01:24:20,2026-01-12,3424.38,Utilities,ATM,Hyderabad,India,ATM,Unknown,0,0,0,1,Monday,2026-01,1,0,-0.14219931360108518
TXN100831,2026-03-31 21:13:56,2026-03-31,465.89,Entertainment,Online,Delhi,India,Digital,iOS,1,0,0,21,Tuesday,2026-03,0,0,-0.021783252515783502
TXN100832,2026-02-15 16:48:39,2026-02-15,2020.62,Jewelry,ATM,Hyderabad,India,ATM,Android,0,0,0,16,Sunday,2026-02,0,0,-0.2480370265412819
TXN100833,2026-02-03 19:45:17,2026-02-03,1758.49,Fashion,POS,Hyderabad,India,In-Store,Android,0,0,0,19,Tuesday,2026-02,0,0,-0.254147028946239
TXN100834,2026-06-26 16:59:18,2026-06-26,927.47,Healthcare,ATM,Jaipur,India,ATM,iOS,0,0,0,16,Friday,2026-06,0,0,-0.2594487904489545
TXN100835,2026-03-19 09:39:42,2026-03-19,2022.29,Grocery,Mobile Wallet,Jaipur,India,Mobile,Android,0,0,0,9,Thursday,2026-03,0,0,-0.24763106877127083
TXN100836,2026-02-14 23:48:29,2026-02-14,1561.4,Fashion,Mobile Wallet,Mumbai,India,Mobile,Windows,0,0,0,23,Saturday,2026-02,1,0,-0.20709931923888092
TXN100837,2026-06-04 21:48:53,2026-06-04,401.44,Jewelry,Online,Chennai,India,Digital,iOS,0,0,0,21,Thursday,2026-06,0,0,-0.2096496036068362
TXN100838,2026-03-14 16:10:55,2026-03-14,682.21,Food & Dining,Mobile Wallet,Kolkata,India,Mobile,Android,0,0,0,16,Saturday,2026-03,0,0,-0.24675427753199164
TXN100839,2026-01-26 20:11:24,2026-01-26,1495.5,Travel,Online,Hyderabad,India,Digital,Android,0,0,0,20,Monday,2026-01,0,0,-0.2546733965159
TXN100840,2026-02-16 15:48:38,2026-02-16,679.67,Grocery,Mobile Wallet,Chennai,India,Mobile,iOS,0,0,1,15,Monday,2026-02,0,0,-0.24579481874656506
TXN100841,2026-05-01 23:24:44,2026-05-01,1787.54,Healthcare,Online,Delhi,India,Digital,Windows,0,0,1,23,Friday,2026-05,1,0,-0.20694073826718484
TXN100842,2026-02-25 22:05:58,2026-02-25,2779.48,Entertainment,POS,Bengaluru,India,In-Store,Unknown,0,0,0,22,Wednesday,2026-02,0,0,-0.225311168654119
TXN100843,2026-04-04 23:45:49,2026-04-04,1073.08,Fashion,Online,Kolkata,India,Digital,MacOS,0,2,0,23,Saturday,2026-04,1,1,0.029992039807586024
TXN100844,2026-04-17 22:37:02,2026-04-17,675.4,Jewelry,Online,Lucknow,India,Digital,iOS,0,0,0,22,Friday,2026-04,0,0,-0.24551708785475074
TXN100845,2026-03-04 07:00:56,2026-03-04,616.65,Grocery,Bank Transfer,Kolkata,India,Digital,MacOS,0,0,0,7,Wednesday,2026-03,0,0,-0.24790520482868428
TXN100846,2026-02-17 08:20:05,2026-02-17,819.37,Travel,Mobile Wallet,Hyderabad,India,Mobile,MacOS,0,0,0,8,Tuesday,2026-02,0,0,-0.25663513793929876
TXN100847,2026-03-02 01:50:38,2026-03-02,774.81,Online Services,ATM,Mumbai,India,ATM,iOS,0,0,0,1,Monday,2026-03,1,0,-0.20920032394395105
TXN100848,2026-03-22 10:23:39,2026-03-22,2189.05,Travel,Bank Transfer,Mumbai,India,Digital,iOS,0,0,0,10,Sunday,2026-03,0,0,-0.24191555322537217
TXN100849,2026-01-26 09:16:17,2026-01-26,685.96,Travel,Bank Transfer,Hyderabad,India,Digital,Android,1,0,0,9,Monday,2026-01,0,0,-0.044365750011502114
TXN100850,2026-02-05 11:58:36,2026-02-05,952.79,Food & Dining,Online,Hyderabad,India,Digital,MacOS,0,0,0,11,Thursday,2026-02,0,0,-0.2562644413694883
TXN100851,2026-01-01 10:10:34,2026-01-01,2046.26,Utilities,Online,Pune,India,Digital,Windows,0,0,0,10,Thursday,2026-01,0,0,-0.24873653784651145
TXN100852,2026-01-08 22:51:31,2026-01-08,842.19,Grocery,Online,Kolkata,India,Digital,iOS,0,0,0,22,Thursday,2026-01,0,0,-0.257846382356725
TXN100853,2026-04-23 06:29:42,2026-04-23,768.65,Jewelry,POS,Jaipur,India,In-Store,Android,0,1,1,6,Thursday,2026-04,0,0,-0.18655182536469006
TXN100854,2026-04-09 15:34:23,2026-04-09,2201.88,Utilities,Online,Jaipur,India,Digital,Windows,0,0,0,15,Thursday,2026-04,0,0,-0.24300526443481002
TXN100855,2026-06-29 06:13:14,2026-06-29,2773.89,Electronics,Online,Lucknow,India,Digital,Android,0,0,0,6,Monday,2026-06,0,0,-0.2256310669137968
TXN100856,2026-02-16 18:49:49,2026-02-16,1130.82,Healthcare,Online,Chennai,India,Digital,iOS,0,0,0,18,Monday,2026-02,0,0,-0.26116076042459013
TXN100857,2026-05-07 00:14:24,2026-05-07,4140.45,Fashion,Online,Lucknow,India,Digital,Android,0,0,1,0,Thursday,2026-05,1,0,-0.10537622715624462
TXN100858,2026-02-25 11:10:22,2026-02-25,1252.13,Fashion,Mobile Wallet,Bengaluru,India,Mobile,Windows,0,0,0,11,Wednesday,2026-02,0,0,-0.25946201248203005
TXN100859,2026-01-14 03:47:46,2026-01-14,2210.71,Utilities,Online,Bengaluru,India,Digital,Windows,0,0,0,3,Wednesday,2026-01,1,0,-0.1926490138970871
TXN100860,2026-01-28 05:49:15,2026-01-28,5239.63,Jewelry,POS,Pune,India,In-Store,Android,0,0,0,5,Wednesday,2026-01,1,0,-0.07702603734998026
TXN100861,2026-03-19 22:44:05,2026-03-19,663.19,Grocery,ATM,Mumbai,India,ATM,Android,0,0,0,22,Thursday,2026-03,0,0,-0.2446485252364054
TXN100862,2026-05-10 19:19:50,2026-05-10,722.66,Fashion,POS,Kolkata,India,In-Store,Android,0,1,0,19,Sunday,2026-05,0,0,-0.18405775862570978
TXN100863,2026-04-19 18:27:51,2026-04-19,2078.77,Food & Dining,Online,Bengaluru,India,Digital,iOS,0,0,0,18,Sunday,2026-04,0,0,-0.2490864330854899
TXN100864,2026-06-03 12:01:38,2026-06-03,964.42,Fashion,POS,Chennai,India,In-Store,Android,0,0,0,12,Wednesday,2026-06,0,0,-0.25531952175271583
TXN100865,2026-01-14 17:31:48,2026-01-14,516.59,Fashion,Online,Kolkata,India,Digital,Android,0,0,0,17,Wednesday,2026-01,0,0,-0.23451874196989608
TXN100866,2026-02-25 13:35:24,2026-02-25,829.36,Grocery,POS,Kolkata,India,In-Store,Windows,0,0,0,13,Wednesday,2026-02,0,0,-0.25702320779970117
TXN100867,2026-04-25 04:38:29,2026-04-25,1561.34,Healthcare,Online,Jaipur,India,Digital,Android,0,0,0,4,Saturday,2026-04,1,0,-0.20709931923888092
TXN100868,2026-01-07 02:42:06,2026-01-07,1118.44,Fashion,POS,Mumbai,India,In-Store,iOS,0,0,0,2,Wednesday,2026-01,1,0,-0.22348420002735347
